id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
54249ac4-0b20-4cea-8bb7-ec20873fcad8,Dra. Gabrielly Nunes,1956-05-29,045.859.544-84,04224930,Novais da Mata,CE,Brasil,M,(011) 7782 1934,04585954484@exemplo.com.br,2024-02-14
1d296560-70bc-4797-9b49-85429c517122,Vinicius Peixoto,1959-05-20,816.162.304-20,63675243,Cavalcante Paulista,RJ,Brasil,M,41 4366-7155,81616230420@exemplo.com.br,2023-07-02
d97c9ea2-3c0f-4d8e-b8c0-bb593bdc5eb9,Yuri Teixeira,1963-10-13,786.389.400-55,57483498,Pacheco de da Rosa,MG,Brasil,M,+55 (051) 7955-1417,78638940055@exemplo.com.br,2024-05-13
3f251977-fccb-4d7b-9ee8-acaf8fc7ac26,Raquel Gomes,1983-07-11,952.780.286-58,55842-673,Costela de Goiás,MT,Brasil,F,+55 41 0189 0089,95278028658@exemplo.com.br,2024-12-17
e10961f3-c558-4954-b21c-98e581458080,Lucas Farias,1992-06-10,637.262.933-21,31149964,Fernandes Alegre,PA,Brasil,M,+55 21 7852-3546,63726293321@exemplo.com.br,2025-03-16
3b5bbcad-b472-4463-a628-2649848c3e9c,Dr. Thomas Almeida,1947-11-23,313.012.818-69,45189468,Gonçalves,MG,Brasil,M,21 3862-6354,31301281869@exemplo.com.br,2024-07-05
2ec14421-e0b7-45b5-979e-c6a7777be2b3,Camila Sampaio,1964-01-04,496.989.450-60,03321-900,Melo,RO,Brasil,M,+55 11 1592 4303,49698945060@exemplo.com.br,2024-05-14
ae6aded1-555b-4386-81d1-56433b4b5261,Jade Moreira,1985-07-09,913.427.054-02,58283602,Pacheco,AP,Brasil,M,+55 21 9312 4399,91342705402@exemplo.com.br,2023-07-04
9abae44d-591e-4621-8b98-afa333d2b5db,João Vitor Costa,1961-06-26,249.261.451-34,03591203,Moraes da Prata,RJ,Brasil,F,+55 51 8438 9095,24926145134@exemplo.com.br,2023-08-21
80a22426-974b-4b22-8bd1-b07eae80a245,Laura Caldeira,1965-11-24,267.647.054-23,81548683,Guerra da Serra,MG,Brasil,F,(081) 9212-8305,26764705423@exemplo.com.br,2024-06-01
6a9394ff-81e8-45fc-ae76-8d2bb415702d,Stephany Azevedo,1983-02-08,270.075.777-19,34013-474,Caldeira,GO,Brasil,M,(071) 4018 0423,27007577719@exemplo.com.br,2025-06-02
9997f4e3-71a6-461f-bfe1-71e648d00115,Leandro Novais,1985-08-14,068.680.991-89,77458819,das Neves,RR,Brasil,M,+55 84 2403-5797,06868099189@exemplo.com.br,2024-01-06
556e7487-d1c0-411d-8761-a28b00ae0cf9,André Moraes,2001-10-29,828.566.724-95,25154-844,Fernandes do Norte,RR,Brasil,M,+55 (084) 4384-5166,82856672495@exemplo.com.br,2024-01-01
d68b8a39-8865-45f6-bb6a-18057c16e8ad,Gustavo Borges,1950-05-16,024.527.646-84,95080954,Freitas de Azevedo,RO,Brasil,F,+55 (031) 0285 1921,02452764684@exemplo.com.br,2024-08-25
0d338eea-bac0-48a7-804d-a7f1f1060baf,Antônio da Conceição,2004-03-06,723.497.546-80,47521-672,Fogaça,MT,Brasil,F,+55 84 9135-3996,72349754680@exemplo.com.br,2023-08-12
4fd9d1fe-c0e6-45fd-a9cd-e33a7d33929d,Cecília Moraes,2007-04-08,335.786.635-95,18835-718,Duarte de Minas,MT,Brasil,M,+55 (084) 3035 8908,33578663595@exemplo.com.br,2024-10-28
1e3e4320-9eba-479f-a014-6a5c8cc8488b,Catarina Fogaça,1965-05-12,871.117.761-80,19370325,Leão,PI,Brasil,F,+55 (081) 1152-5846,87111776180@exemplo.com.br,2024-01-14
45af80f7-71e6-4fe1-bd33-5d76e117f4a4,Júlia da Rosa,1966-03-13,556.576.181-01,89056572,Souza,RS,Brasil,F,0500-976-3290,55657618101@exemplo.com.br,2023-07-29
5577fdc1-09eb-419e-9ee6-f8e8904691fd,Léo da Luz,1951-09-16,182.566.626-90,40729622,Barros Alegre,RR,Brasil,M,(071) 6368 6004,18256662690@exemplo.com.br,2023-10-18
5473c222-1be6-42fd-b9c3-b10662298153,Eduarda Viana,1991-05-03,932.628.534-60,51714-325,Siqueira da Praia,AP,Brasil,M,0800 408 2942,93262853460@exemplo.com.br,2025-05-18
145e62e0-74f7-4179-9887-e47dfb2f73d1,Ana Sampaio,1936-03-01,447.596.579-11,69767492,Costa,ES,Brasil,F,61 8410-6065,44759657911@exemplo.com.br,2025-04-24
d83b130c-ba64-4a62-acfd-5c3538abef89,Enzo Gabriel das Neves,1952-06-16,295.788.023-16,87811-965,da Cruz,BA,Brasil,M,+55 (071) 8335 6920,29578802316@exemplo.com.br,2023-07-19
f30e98db-2e2c-4773-b146-fc7261939e24,Maria Sophia Nunes,1966-03-27,388.448.714-79,73188-096,da Mota,ES,Brasil,F,(011) 3390-7447,38844871479@exemplo.com.br,2024-01-01
28216797-5b1f-4991-9a35-de621d454490,João Gabriel Macedo,1959-04-05,904.046.898-02,06889-697,Melo,RR,Brasil,M,+55 51 8259 6027,90404689802@exemplo.com.br,2025-01-16
b362c1ff-8d9b-4641-aa28-7c9f2a83f620,Isabella Cunha,1982-12-06,056.206.845-06,95142-971,Cardoso da Mata,AC,Brasil,F,(021) 8630-4064,05620684506@exemplo.com.br,2024-03-04
4d402481-48da-4d46-839f-533db5fb0e75,Ravi Lucca da Cunha,1945-10-16,536.538.953-35,07532008,das Neves,MT,Brasil,M,+55 41 1468-5287,53653895335@exemplo.com.br,2025-06-09
c6969312-ccd6-4ea5-a1a1-3f33a8d474fd,Vinícius Freitas,1956-03-13,065.463.901-83,61494-818,Moraes,MA,Brasil,M,(041) 0602-2266,06546390183@exemplo.com.br,2025-03-30
6dde9299-2826-497a-b524-5f40109f7ca4,José Gonçalves,1965-12-04,228.237.848-85,13971640,Monteiro,SE,Brasil,F,+55 71 7590 8324,22823784885@exemplo.com.br,2023-12-09
0bc581d8-3853-43b7-b6db-edb870add2c2,Antonella Carvalho,1969-04-22,670.681.218-26,37593-956,Sá de Rios,SP,Brasil,M,+55 (041) 7342 1260,67068121826@exemplo.com.br,2025-05-04
6d038745-a3d2-4e69-998a-9d271eec09b4,Joaquim Pereira,1970-03-19,156.304.231-60,61990828,Vasconcelos de Correia,SE,Brasil,F,(084) 1837-9275,15630423160@exemplo.com.br,2024-06-01
0bc1bb43-777b-4c57-810c-e65ffc2ed1b6,Yan Almeida,2003-03-31,593.944.911-26,13479-253,da Cruz,CE,Brasil,M,+55 (061) 5115-1468,59394491126@exemplo.com.br,2023-06-13
103c5465-f7c5-4648-89a0-69013ba1bade,Julia Freitas,1992-04-19,692.510.862-36,89317014,Moura da Mata,AM,Brasil,M,+55 (011) 6031-0930,69251086236@exemplo.com.br,2024-06-23
f37cd0bb-0077-477e-9b07-3585f0c221ec,Enzo Moreira,1952-05-01,848.833.836-55,75475-141,da Paz,PR,Brasil,M,71 8511-2803,84883383655@exemplo.com.br,2024-07-12
3b7c9e4c-ddb0-4278-bdcc-e9208a6ae27f,Marcela Pires,1953-05-12,412.084.845-60,38269-392,Cunha,CE,Brasil,M,+55 (084) 4311 4753,41208484560@exemplo.com.br,2025-05-14
b41c2b98-7dce-40d5-bca1-ad1569985da4,Cecília Azevedo,1958-02-02,788.572.291-26,13039-649,Câmara,MA,Brasil,F,+55 (011) 5746 7793,78857229126@exemplo.com.br,2023-09-09
657f9e47-75d5-4339-ac38-d742b3c02f16,Maria Luiza da Mota,1992-07-07,327.977.876-47,23540561,da Paz do Oeste,RR,Brasil,F,0300 147 8165,32797787647@exemplo.com.br,2025-02-05
e1af4e70-ef03-4cfa-86f5-c2a88ec6e312,Yasmin Sales,1954-11-27,129.565.495-46,30957-818,Castro da Mata,RN,Brasil,M,(041) 8810-7977,12956549546@exemplo.com.br,2025-03-19
873f9d07-db8f-4d2d-87eb-cb4c51c291ff,Enzo Gonçalves,1994-10-19,634.361.979-90,08666537,Lopes de Almeida,GO,Brasil,M,11 1303 3454,63436197990@exemplo.com.br,2023-11-14
3e96dea6-0b98-4ee5-8c06-fbd259ac2041,Carlos Eduardo Fernandes,1961-11-09,635.625.297-96,89970-846,Viana Alegre,PI,Brasil,M,+55 (011) 4609-9721,63562529796@exemplo.com.br,2023-09-13
98fb92f4-df7e-4e26-9900-68019273c6e4,Alexia Rocha,1944-07-15,738.606.042-04,41760-702,Cassiano,PI,Brasil,F,+55 (084) 7258-8777,73860604204@exemplo.com.br,2024-02-11
4449d88c-8063-4df8-9672-463167a1fdd1,Dra. Clara Teixeira,1997-05-31,266.832.309-69,75988-592,Marques de Lopes,AL,Brasil,M,61 9460 8233,26683230969@exemplo.com.br,2023-10-01
000b21e8-326a-4d87-b15e-0d3fe73287eb,Fernanda Leão,2003-06-21,660.477.260-07,24706-550,Novaes Alegre,AL,Brasil,F,+55 11 7941-1410,66047726007@exemplo.com.br,2025-04-03
8ac10726-87b8-4993-aff3-3b25a3442231,Noah Cassiano,1981-12-26,935.065.619-29,99372-895,Farias,RS,Brasil,F,0300 284 0966,93506561929@exemplo.com.br,2023-10-20
e5f47dfe-479e-44e7-a898-09d472846f45,Sr. Caleb Novaes,2002-04-23,299.371.768-53,11673923,Cavalcante,RJ,Brasil,M,+55 (051) 3285 9835,29937176853@exemplo.com.br,2024-06-24
8d3c7bc6-2c25-45c6-a7aa-3b55b7c4b672,Raquel Vieira,1990-06-22,694.403.793-41,33250-746,Garcia,PI,Brasil,M,+55 (021) 5545-8629,69440379341@exemplo.com.br,2024-09-11
c6d9ce07-32eb-470c-a545-30e3867930f5,Sofia Pimenta,1943-10-29,640.664.697-69,54983-234,Andrade,SP,Brasil,M,(051) 4907 3791,64066469769@exemplo.com.br,2025-05-03
2006d34e-e1d4-48cb-aad3-b68e27e20f39,João Fonseca,1989-07-05,151.327.940-81,16336857,Gonçalves,RN,Brasil,M,+55 61 8171 3915,15132794081@exemplo.com.br,2025-02-20
7ffd6761-d42f-41c4-b15c-8dab2f0d3ece,Melina da Mota,1982-10-09,776.891.628-07,60137005,Andrade de Alves,CE,Brasil,F,+55 71 2429-9076,77689162807@exemplo.com.br,2024-05-23
2a0ff35c-5dd4-4347-9436-9f0752d59d51,Luna Martins,2006-05-07,910.616.597-01,66890-452,Aparecida,PE,Brasil,F,+55 81 5218 5048,91061659701@exemplo.com.br,2024-11-03
e98f8571-a5fd-4e94-ad67-2f45f48063d9,Evelyn Mendes,1988-01-31,688.556.604-70,56301-057,Santos,RJ,Brasil,F,(051) 1136-7615,68855660470@exemplo.com.br,2024-03-06
eae47893-c1f4-4d54-bab8-97ad72aa9b9e,Apollo Sampaio,1945-11-08,055.399.968-06,33434027,Viana,AC,Brasil,M,+55 (021) 1617-8494,05539996806@exemplo.com.br,2023-10-13
4a79abf2-16b6-4810-bb92-6e701781afdf,Paulo Duarte,1981-07-16,261.009.305-02,68342-872,Vieira do Amparo,BA,Brasil,F,+55 (021) 1229 1662,26100930502@exemplo.com.br,2023-11-10
b44dfa49-2044-4b09-ace9-8042bb2220aa,Davi Miguel da Cunha,1935-04-08,328.030.467-84,97424-370,Cassiano Grande,CE,Brasil,M,0500 035 8250,32803046784@exemplo.com.br,2025-01-07
c0a50c6f-d6f1-432e-bc77-beb97fc32207,Marcela da Costa,1964-11-10,667.214.841-09,67285120,Cavalcanti Grande,CE,Brasil,M,0300 948 3349,66721484109@exemplo.com.br,2023-12-25
2fe27ac4-9b3f-454d-98fe-62ce22269116,Esther Fernandes,2004-11-18,596.071.418-24,17162760,Camargo,RJ,Brasil,F,+55 71 6685-5419,59607141824@exemplo.com.br,2025-01-05
4ff6a752-09b6-4a84-af33-159b741a795e,Isis Siqueira,1956-05-18,116.398.240-96,07275-245,Jesus da Praia,ES,Brasil,F,(021) 2977 6522,11639824096@exemplo.com.br,2023-11-05
eeb4bfba-f5b3-401e-a104-156c4b7e753e,Sr. Benício Carvalho,1970-03-09,209.212.469-54,44009-817,Correia da Praia,PA,Brasil,F,0900-288-8100,20921246954@exemplo.com.br,2023-12-14
e100587c-4e47-414a-bd61-74de1ca4f24a,Juliana Costa,1989-02-21,791.332.448-78,88953978,Sá das Flores,PE,Brasil,F,0800-957-4468,79133244878@exemplo.com.br,2024-08-10
7282ed68-d72c-4444-ac5c-7be6c8cdfffe,Lucas Aparecida,1946-10-21,982.211.081-10,89054353,Azevedo,AP,Brasil,M,11 2283-0232,98221108110@exemplo.com.br,2024-02-26
922401fb-8524-472e-b925-a3f4fc6d9120,Bella Vargas,1994-11-06,103.078.714-80,58668397,Sá de da Paz,AP,Brasil,F,81 3269 8012,10307871480@exemplo.com.br,2024-11-22
bb185cfd-6e7f-45bc-b974-2b3a2b07b7db,Asafe Vasconcelos,1980-07-24,530.711.273-69,97295-211,Nascimento,AL,Brasil,M,(061) 6601 2473,53071127369@exemplo.com.br,2024-10-21
fec65d35-015d-4e23-bbd7-b71da15d0e43,Maria Luísa Fogaça,1940-12-09,905.713.817-26,21181940,Cavalcanti,AC,Brasil,F,+55 (081) 1486 5109,90571381726@exemplo.com.br,2025-03-14
393812cd-311d-4558-aff7-cec076817680,Pedro Henrique Pacheco,1942-11-17,489.325.090-81,72413708,da Conceição da Prata,AL,Brasil,F,+55 71 6666-2891,48932509081@exemplo.com.br,2025-01-21
9207492d-3d66-41a8-9d1f-47732a3fba0d,Agatha Moura,1979-08-14,078.349.633-10,94078625,Marques de Pires,PR,Brasil,M,+55 71 7590-9327,07834963310@exemplo.com.br,2024-11-09
d1cf96ea-79e2-4c0c-8cc6-01cf0c7fd1b9,Maria Laura Câmara,1982-04-10,475.626.434-42,48408-742,Cassiano da Mata,RJ,Brasil,M,(051) 6641 1170,47562643442@exemplo.com.br,2024-11-30
69583676-c4d4-4704-a35e-162cec7e67e9,Sra. Maria Luiza Freitas,1936-07-26,187.588.880-18,82221-848,Abreu,AM,Brasil,M,+55 (021) 4092-5641,18758888018@exemplo.com.br,2024-07-14
20c5ea65-8631-4f0b-a3db-a3c13e2730d8,Antonella da Mata,1978-02-27,662.593.429-71,36540757,Dias da Praia,ES,Brasil,M,11 5211-3685,66259342971@exemplo.com.br,2024-12-12
90bc6d12-e9a4-4d67-8570-08af2db41dd4,Sara da Paz,1954-07-19,359.682.043-71,93440-421,Melo,PI,Brasil,M,(031) 7165-5588,35968204371@exemplo.com.br,2025-04-30
8a3377ff-54fd-4331-935f-84e3de314be8,Ayla da Costa,1975-11-23,431.518.961-53,76153-166,Lima,MS,Brasil,M,+55 (061) 1208-8945,43151896153@exemplo.com.br,2023-07-11
d4a80fa9-a71a-4590-9a92-8b2f55aa8032,Dr. João Lucas Abreu,2007-01-10,404.041.910-31,47424-773,Martins,MA,Brasil,M,+55 61 9533-8857,40404191031@exemplo.com.br,2024-11-05
d4745a98-bd5f-4005-8f96-c1f61d02e592,Srta. Ester Nascimento,1937-12-13,119.622.129-45,68839-736,Camargo de Sá,PB,Brasil,F,(084) 9858-4221,11962212945@exemplo.com.br,2024-08-16
cb202e03-776a-44b0-a89d-7f9f6f758d51,Dr. Valentim Pires,1957-03-01,299.084.858-43,65021-407,Montenegro da Prata,SP,Brasil,F,+55 61 2385 2124,29908485843@exemplo.com.br,2024-12-23
06d42cbf-8387-43b0-b097-4e9975047f0a,Davi Lucca da Cunha,1936-03-08,433.320.227-74,45534-206,Ferreira,PR,Brasil,F,+55 (084) 5105 8840,43332022774@exemplo.com.br,2023-12-22
b0295afa-ea6d-40f9-a5e3-7edca445f402,Ana Sophia Martins,1953-06-25,208.807.602-89,48832-366,Ferreira das Pedras,MT,Brasil,F,61 9216-4437,20880760289@exemplo.com.br,2024-06-01
95aa2ced-9a71-4e55-9f5c-d22910c43664,Rhavi Peixoto,1959-09-16,874.324.179-56,38162-890,Fernandes da Praia,MT,Brasil,F,+55 51 6451 6800,87432417956@exemplo.com.br,2024-08-07
b32c9e85-61eb-474c-9686-ddad9c80086b,Dra. Maria Sophia Araújo,1944-10-01,110.374.649-19,74513223,Cirino,PE,Brasil,M,+55 41 2308 4260,11037464919@exemplo.com.br,2024-12-21
4b387a3d-c62c-4e56-b245-74a863d775a2,Luiz Henrique Monteiro,1977-08-20,399.109.151-12,34936176,Câmara,SC,Brasil,M,+55 (011) 0337-6857,39910915112@exemplo.com.br,2023-12-22
94a9be3a-06f3-4e7b-a586-11e4951a42da,Srta. Amanda Fogaça,2004-02-18,635.791.850-50,88551607,Moreira,CE,Brasil,M,+55 (061) 4515 4269,63579185050@exemplo.com.br,2024-01-01
50220c2f-2298-4bdb-a601-ad5ec5fcca33,Isabella Silva,1997-08-11,117.689.442-13,61714-338,Nascimento de Duarte,BA,Brasil,M,+55 (071) 0392 8297,11768944213@exemplo.com.br,2024-03-02
7b67a0e0-3926-4e21-99ee-d8d4cb868502,Maya Pires,1974-02-12,128.407.645-24,57073-663,Vargas,MS,Brasil,M,0900 643 7575,12840764524@exemplo.com.br,2024-06-14
86666c10-3a05-44dd-914d-bd5c99a6ab91,Dr. Ravi Lucca Santos,1935-08-29,095.232.533-57,22465689,Marques de Machado,AP,Brasil,M,(021) 8837 3200,09523253357@exemplo.com.br,2025-02-22
7f51a0bf-db7d-46ba-b825-f5269a258176,Yuri Cassiano,1972-12-06,603.197.970-49,36755-690,Mendes,PA,Brasil,F,84 8015 6645,60319797049@exemplo.com.br,2023-12-07
dc41a034-291d-4a67-9477-b333461d124f,Gabrielly Castro,1996-09-02,060.474.408-82,55286819,Andrade,SC,Brasil,F,0900-349-9188,06047440882@exemplo.com.br,2024-07-05
3db40c2a-2a82-4a6c-a967-a14c697f66f9,Carlos Eduardo Novaes,1949-11-11,296.766.092-61,45012-466,Machado,PI,Brasil,F,(081) 5860 0422,29676609261@exemplo.com.br,2023-07-12
7329719c-2a37-4ead-983e-3aeb75f638cf,Dr. Enzo Pastor,1949-10-02,763.103.899-80,55759115,Campos da Prata,TO,Brasil,F,11 6622-2787,76310389980@exemplo.com.br,2023-11-12
abfb4409-4322-44fd-b0ac-5ca06e850606,Thales Viana,1997-09-30,800.473.269-40,08061-258,da Cunha,RO,Brasil,M,81 0548-5937,80047326940@exemplo.com.br,2025-04-12
b9c54ce8-34a9-4419-95e4-24eda213b403,Dr. Luiz Gustavo Ramos,2005-10-25,373.415.659-52,54694-569,Lopes Verde,DF,Brasil,M,+55 (084) 1783-2841,37341565952@exemplo.com.br,2024-09-03
2e51b2b5-f0bf-40b1-95b3-bb1866f16994,Oliver Lima,1990-03-15,293.394.613-91,41334-398,Silva,PB,Brasil,F,+55 (051) 5561 4045,29339461391@exemplo.com.br,2023-11-18
ad4103bf-c181-42a0-b662-1ed9314fbad7,Natália Nascimento,1987-12-28,717.462.124-50,35882353,Casa Grande,MS,Brasil,F,+55 (011) 1987 9298,71746212450@exemplo.com.br,2024-07-16
eeb4b340-f2cb-403f-af6b-e9e7aa62e24d,Diogo Azevedo,1965-08-03,671.689.249-57,22681392,Aparecida das Pedras,PA,Brasil,F,+55 (051) 8817-5195,67168924957@exemplo.com.br,2023-08-26
18fda06d-e8a5-4a03-9acf-902c9f11a2fe,Felipe Pastor,1983-03-23,460.979.888-08,91647-966,Aparecida Alegre,MG,Brasil,F,(061) 7663-0023,46097988808@exemplo.com.br,2023-07-04
6b1a22fe-12f2-489a-be91-aff26322db50,Stephany Viana,1940-01-20,334.298.007-93,77987-597,Azevedo,SP,Brasil,F,51 2992 2079,33429800793@exemplo.com.br,2024-06-21
6424b776-3b25-4f16-b142-b8897502240a,Dra. Alícia Costela,1967-10-20,542.796.629-47,02066-717,Mendes,ES,Brasil,M,+55 (051) 2142 8603,54279662947@exemplo.com.br,2024-05-03
d6a898aa-b2eb-46b6-b116-e46aa881a7f0,Juan Cassiano,2003-02-25,437.800.072-69,41445326,Vasconcelos,DF,Brasil,M,71 5600-3091,43780007269@exemplo.com.br,2023-09-07
7d55448c-317f-4748-8f29-a9b9eaf3b772,Luiz Henrique Garcia,1982-05-07,831.913.737-58,76283-669,da Costa Verde,AM,Brasil,M,+55 (071) 5857 9318,83191373758@exemplo.com.br,2025-04-19
3eeabe19-f66b-4c4f-8e5e-3854bf8d537f,Zoe da Cunha,1987-12-31,542.998.590-95,45320-587,Rodrigues de Nogueira,SC,Brasil,M,+55 71 5090 8112,54299859095@exemplo.com.br,2024-10-03
cd6bdcf9-ead9-43ba-882a-274c83326903,Sofia Sales,1996-10-19,610.355.046-97,16466-495,Guerra,MG,Brasil,M,(071) 1503-1315,61035504697@exemplo.com.br,2024-09-08
6feb43d9-42e4-4856-a231-f9d471ddbfc0,Rafaela Pacheco,1970-07-06,625.552.924-43,64261-330,Sampaio do Amparo,MT,Brasil,F,+55 (041) 5804-0565,62555292443@exemplo.com.br,2024-01-21
9cea6657-b8ce-4f40-ae08-da5f1446d4b9,Maria Isis Santos,1984-12-10,582.150.204-25,92386031,Martins de Vieira,MG,Brasil,F,+55 (021) 5271 8672,58215020425@exemplo.com.br,2024-01-20
e6b0b23d-c608-43ed-abec-c657a14b25dd,Evelyn Fogaça,1976-11-04,332.277.151-00,57046-597,Cavalcante Verde,RO,Brasil,M,+55 41 5075-0864,33227715100@exemplo.com.br,2025-02-26
011db930-3e14-48db-8cbf-1aeec5a66bb9,Luiz Fernando da Cunha,2002-04-09,497.465.957-12,88030724,Pereira,CE,Brasil,M,+55 (084) 5269-2541,49746595712@exemplo.com.br,2024-09-19
73420694-28ff-43ed-9a60-d641d99574d7,Dr. Francisco Gomes,1944-06-01,074.811.575-90,67157706,Ribeiro,SE,Brasil,M,(051) 9306-9194,07481157590@exemplo.com.br,2024-09-07
104ff302-3f59-4e05-9a49-518c879c8f94,Agatha Barros,1978-06-02,459.206.614-04,16212487,Pastor,AP,Brasil,M,+55 81 7231-9402,45920661404@exemplo.com.br,2024-02-28
57ca35c1-bc52-4eba-9cbb-7f14b5b1342b,Maria Flor Marques,1946-11-19,537.670.888-07,29146017,Marques,RS,Brasil,F,+55 21 6876-2488,53767088807@exemplo.com.br,2025-06-07
b2888249-5ef7-4838-948b-e779223840b2,Rebeca Sales,1985-09-15,953.503.706-65,83983081,Almeida,RS,Brasil,M,+55 41 6145-2339,95350370665@exemplo.com.br,2023-12-16
3b4f90cb-5c76-4a45-b965-71ccd9b0ed76,Marcos Vinicius Cardoso,1971-10-04,839.089.699-89,10905-330,Lopes das Pedras,DF,Brasil,F,+55 51 1227 3442,83908969989@exemplo.com.br,2023-07-03
91c89a08-a71d-4e03-95d3-7e8593c047b2,Murilo da Rocha,1938-02-26,342.797.708-28,54126703,Costela,RN,Brasil,F,+55 31 6517-6848,34279770828@exemplo.com.br,2025-01-22
979d044c-c518-403e-a855-62027863ba52,Mathias Guerra,1989-03-26,983.494.932-35,72352-507,Azevedo de Barros,SE,Brasil,F,+55 51 7557 1856,98349493235@exemplo.com.br,2025-03-04
294ed3f0-31e6-4c14-b542-9eab87e0373e,Ana Sophia Guerra,1985-04-14,032.780.505-12,24355765,Moraes da Prata,ES,Brasil,F,(071) 5995 0586,03278050512@exemplo.com.br,2024-03-03
8f81a5d3-778d-4ff0-8301-e0f779415447,Léo Jesus,1987-01-29,364.940.164-37,49934-739,Cassiano,RN,Brasil,F,+55 (031) 6657-0701,36494016437@exemplo.com.br,2024-02-24
d6686508-f5bc-4e93-a019-2e17ecbe3c71,Beatriz Sales,1946-03-23,249.410.516-23,73943751,Abreu do Oeste,AL,Brasil,F,21 3560 0861,24941051623@exemplo.com.br,2025-01-30
1447a2b5-8e80-4a5c-8234-3a14b0f7ca14,Laís Ferreira,1968-02-08,432.531.998-70,29472-246,Abreu da Praia,GO,Brasil,F,+55 (081) 2534 9446,43253199870@exemplo.com.br,2023-11-25
a3aa113a-88b3-48b3-9e54-ad1274e8b422,Enzo Farias,1944-12-28,506.835.113-14,34082223,Araújo,AM,Brasil,M,81 1152-3800,50683511314@exemplo.com.br,2023-08-01
6de12088-03c3-4fb7-a5b8-49162d73461b,Pedro Souza,1959-09-06,192.738.638-60,83733520,Novaes da Mata,MS,Brasil,M,+55 (071) 4497-4506,19273863860@exemplo.com.br,2024-07-21
dba5b00e-6cc0-4e13-8a88-26e91346fd08,Gabrielly da Cunha,1940-08-16,737.421.548-14,88897111,Martins,SC,Brasil,F,41 9495-2330,73742154814@exemplo.com.br,2025-05-11
19fe3626-f91c-43d9-a53e-72573c4615cb,Srta. Marina Macedo,2003-09-30,473.963.852-56,62100553,Teixeira de Rodrigues,ES,Brasil,M,(021) 1295 4635,47396385256@exemplo.com.br,2024-06-10
9f7a5eb5-2961-4432-a6cc-59578ca31700,Pedro Rodrigues,1950-05-20,180.992.602-36,95603192,Casa Grande,CE,Brasil,F,0900-057-1421,18099260236@exemplo.com.br,2024-07-17
98c95643-7dbb-4e49-8fb0-a073643cda15,Luan Brito,1981-04-20,242.799.063-35,10694-632,Teixeira da Prata,PI,Brasil,M,(021) 6985 8452,24279906335@exemplo.com.br,2024-02-19
062c19ad-4869-4d8b-b0d2-90703036cb0e,Benjamim Moura,1942-09-17,788.253.664-71,93391-618,da Costa das Flores,AL,Brasil,M,31 5650-0029,78825366471@exemplo.com.br,2024-09-24
5473e5e7-8a93-42f4-9c55-9b0573b32c8c,Sr. Matteo Rezende,1953-01-31,469.988.427-50,11631715,Mendes do Oeste,MS,Brasil,M,(084) 1190 0681,46998842750@exemplo.com.br,2024-09-28
44bdb845-c03a-4d38-b33e-dceda5be8e27,Daniel Ribeiro,2007-04-10,069.754.808-94,47512725,Rodrigues Verde,PA,Brasil,M,21 0555-5519,06975480894@exemplo.com.br,2024-09-26
0e264be5-03d1-4972-bd16-4dbc7e022cb0,Luara Teixeira,1955-04-27,597.463.251-07,27915-624,Mendes,AL,Brasil,F,+55 (051) 5636-0777,59746325107@exemplo.com.br,2023-06-28
0ceb295f-b492-49a9-b709-a7950b624cc8,Catarina Moreira,1968-11-04,024.591.634-09,53511774,Siqueira,AP,Brasil,M,+55 21 7482 8617,02459163409@exemplo.com.br,2025-02-09
b7299f63-e27d-43f3-90c9-38be4800c859,Srta. Maria Julia Araújo,1962-02-11,202.257.092-35,85342765,Vargas do Campo,PI,Brasil,M,0300 613 6063,20225709235@exemplo.com.br,2023-09-13
0e9bf53e-0160-40ec-bc8b-45a32beba70c,Melina Abreu,1950-09-02,909.009.783-90,35229441,Duarte,SE,Brasil,F,+55 81 8861-7965,90900978390@exemplo.com.br,2024-11-30
586b146c-a0b3-4a9f-82bf-6ea7186053dd,Sr. Pedro Lucas Porto,1999-03-28,719.814.859-06,62685593,Viana do Amparo,RJ,Brasil,F,31 8062 5515,71981485906@exemplo.com.br,2025-01-13
9748384e-046d-421c-a62b-5b2299f53537,Dom Peixoto,1962-08-15,594.909.709-96,23146-065,Duarte de Minas,RS,Brasil,F,+55 (084) 1549-5867,59490970996@exemplo.com.br,2025-05-15
09b381a2-1731-41b8-9ee8-4af5e74d794c,Lucas Gabriel Abreu,1972-02-22,408.888.848-47,69793-167,Alves,RO,Brasil,M,+55 51 0658 9780,40888884847@exemplo.com.br,2023-08-04
a7581b17-e008-49b2-a984-278c77efdce0,Vitória Correia,1948-12-28,984.890.032-60,95277370,Rezende da Prata,BA,Brasil,F,(031) 9936 5627,98489003260@exemplo.com.br,2024-01-12
c5e15e7d-4883-43df-8479-f3b7c9aad570,Stella Costa,1939-12-09,547.916.948-72,50790-758,Almeida Verde,RJ,Brasil,M,31 3848 6022,54791694872@exemplo.com.br,2024-04-24
21a3bcf6-57d9-4fee-8b45-12a1d36c1d31,Sarah Mendes,1980-11-29,154.269.639-91,27836-845,Dias de da Mata,BA,Brasil,M,0500-275-4088,15426963991@exemplo.com.br,2024-01-26
